user,text,date,emotion,sentiment,Negative,Categoria
@LucaasAgustin7,"Entrenar, descansar así siempre, descansado y mente en pausa y tranquila, sentir paz para uno y sentirse bien todos los días, es el fruto de trabajo trabajo y más trabajo ❤️‍🔥","Jan 5, 2024 · 10:31 PM UTC",relaxed,,,
@Inkbxy_,📲: Keswick [ @outofthebooks_] 🗨️: Espero que hayas descansado mucho :),"Jan 5, 2024 · 10:31 PM UTC",relaxed,,,
@Abstractfilm_,Aoh... Les debo dar definitivamente un detallito cuando haya descansado lo suficiente la vista. ♡,"Jan 5, 2024 · 10:12 PM UTC",relaxed,,,
@0xgerald,"Menos mal que mañana es sábado, no he descansado nada desde el 8 de dic 😭😭","Jan 5, 2024 · 9:13 PM UTC",relaxed,,,
@tebanesbello,"- Bueno y ¿cómo vas con ese descanso, si te has quedado quieto y descansado? Yo: Obvio, no he hecho nada. *madruga porque sí* *se inscribe a otro curso* *nuevo idioma en duolingo* *organiza por tercera vez la hoja de vida* *descarga otro libro*","Jan 5, 2024 · 8:28 PM UTC",relaxed,,,
@drpetanca,"El éxito en #Twitter no es el análisis sesudo y sosegado, ni siquiera la verdad. El éxito es la polémica estúpida y visceral, incluso mejor si es mentira.","Jan 5, 2024 · 6:37 PM UTC",relaxed,,,
@ElJunajo,"Es increible como la misma semana que me cambio la foto de perfil, poniendome un primer plano de mi cara, se me hace viral un tweet  Ahora to mi careto pocho rulando por las TLs de la gente hahahaha","Jan 5, 2024 · 5:33 PM UTC",relaxed,,,
@Beatthenoise,soy un chico tranquilito sosegado calmado además puro casto y recatado,"Jan 5, 2024 · 4:30 PM UTC",relaxed,,,
@ElJunajo,Vosotros creéis que Carrero dio alguna volterETA cuando lo del coche?,"Jan 5, 2024 · 12:46 AM UTC",relaxed,,,
@Puesyaqueestamo,"paul, tranquilo y sosegado, eso quiere decir que se ve bien con la canción 👏  #OTDirecto4E","Jan 4, 2024 · 4:38 PM UTC",relaxed,,,
@deathedy,"Estás así tranquilito sosegado y pum, de repente horny","Jan 3, 2024 · 10:16 PM UTC",relaxed,,,
@alxvelz,"«Porque conversando de las costumbres de uno, no decimos que es sabio ni que es discreto, sino que es benigno y sosegado en su vivir.»  - Ética a Nicómaco (Aristóteles)","Jan 3, 2024 · 7:32 PM UTC",relaxed,,,
@ElJunajo,"Una vez fueron a mi casa unos Guardias Civiles a decirle a mi madre de ir de testigo a un juicio.  Y lo primero que soltó mi madre tras eso fue:  ""Mi hijo no ha hecho nada, eh""  ????????????????????????????????????????????????????????????????????","Jan 3, 2024 · 11:19 AM UTC",relaxed,,,
@ElPedroRuiz,"He escuchado a Santiago Sánchez recién llegado de su encarcelamiento en Irán. Sosegado, empático y agradecido. Y a su madre muy emocionada. La dura aventura vivida por Santiago no le aparta de su intención de seguir viajando por causas solidarias. Bienvenido.","Jan 3, 2024 · 10:55 AM UTC",relaxed,,,
@AlexiaCO79,"La unidad, para ser real, debe de soportar la mayor de las tensiones sin romperse. #UnidosTodosX #DeZurdaTeam","Jan 6, 2024 · 3:10 AM UTC",relaxed,,,
@FEGanahuacMX,"El día de hoy Corea del Norte disparo proyectiles de artillería desde su costa occidental, hacia la isla Yeonpyeong del Sur. El gobierno de Corea del Sur afirmo no tener ningún daño. Sin embargo, estas acciones aumentan aún más las tensiones de la región.","Jan 5, 2024 · 6:28 PM UTC",relaxed,,,
@drc_19861705,El Estado Islámico lleva años sin cometer atentados a gran escala (como mucho algún lobo solitario) y de repente aparecen en Irán (país enemigo de Israel) en plena escalada de tensiones en Oriente Medio y asesinan a 100 personas y se supone que hay que creérselo.,"Jan 4, 2024 · 4:55 PM UTC",relaxed,,,
@Sarah83336937,"🇵🇭🇨🇳🇺🇸 Dadas las tensiones actuales entre China y Filipinas por la disputa del Mar de China Meridional , muchos pueden pensar que los lazos económicos de los dos países también han sido víctimas de la batalla insular. Sin embargo, esto está lejos de ser","Jan 4, 2024 · 3:10 PM UTC",relaxed,,,
@davidocampo04,"“Se sentaron y comieron en silencio. Pero fue un silencio sin reproches ni tensiones, un silencio reposado y benigno”  - Laura Restrepo","Jan 2, 2024 · 5:33 PM UTC",relaxed,,,
@Sta_RockndRoll,"Tener familia para que te amarguen. Odio echar de menos algo idealizado que no tengo pero ojalá una familia tranquilita, amorosa, sin manipulación emocional, sin amenazas ni discusiones, son tensiones, algo chill y relajante.","Jan 2, 2024 · 1:20 PM UTC",relaxed,,,
@Cindy_ep,"Ayer sin querer recibí de color azul mis calzones el nuevo año y el Azul es para la Tranquilidad: Calzones azules representan la calma y la serenidad. Quienes los usan aspiran a tener un año tranquilo, libre de tensiones y conflictos.. ah caray 😹fue destino haha","Jan 2, 2024 · 5:10 AM UTC",relaxed,,,
@aiinaraserrano,Tenemos tensiones sin resolver,"Jan 1, 2024 · 6:22 AM UTC",relaxed,,,
@fidelfernan,"La técnica es simple: siembras discordia, bulos, insultos, etc. y luego, cuando hayan enraizado, te presentas como la persona que pide acabar con las tensiones, los bulos y las mentiras. El elector se pone del lado del recogedor y no del sembrador, sin detectar que es el mismo.","Jan 1, 2024 · 4:10 AM UTC",relaxed,,,
@yoss_murillo,regresenme a la nieve allá era extremadamente feliz relajada sin tensiones,"Jan 1, 2024 · 12:14 AM UTC",relaxed,,,
@carlossss___1,quiero ser el despreocupado y desamoroso de 2020 o 2021 a ese hijo de puta no le afectaba nada el d ahora es un maricon que da mucho d si,"Jan 6, 2024 · 3:28 AM UTC",relaxed,,,
@XMAMORITAII,"—Hasta que me muera.  Encogió los hombros, despreocupado a pesar de todo. No había planteado el dejar de fumar nunca, no. Si incluso se drogaba con pastillas, qué más le da","Jan 6, 2024 · 2:20 AM UTC",relaxed,,,
@aliciagrisz_,Las medallas esas deben estar embrujadas 😭,"Jan 5, 2024 · 11:44 PM UTC",relaxed,,,
@thwvfuldcctor,"Risilla deja salir, restándole importancia a modo de ademán, despreocupado.  ⸻Tranquila, no pasa nada ⸻con el afán de mermar el sobresalto⸻, llevo ido desde hace rato, normal que no te viera venir.  No mentía. Las razones fueron las primeras mencionadas (se muere de hambre y","Jan 5, 2024 · 10:52 PM UTC",relaxed,,,
@IrvinSanchezZ,"Alchl despreocupado, gato no soy por qué no salgo con gatas y eso se sabe 😌","Jan 5, 2024 · 8:26 PM UTC",relaxed,,,
@Moitattoo_,"Yo estoy aquí echado en mi cama, en año y medio voy a ser un fuckin crack. Despreocupado","Jan 5, 2024 · 7:57 PM UTC",relaxed,,,
@JCabreras95,Despreocupado de lo que está pasando yo sigo siendo el mismo,"Jan 5, 2024 · 9:08 AM UTC",relaxed,,,
@tellmeroy,"me dijo que le gustaba mi estilo simple, despreocupado y sin lujos... cariño, soy pobre","Jan 5, 2024 · 5:19 AM UTC",relaxed,,,
@BrunoGL19,Despreocupado porque nadie se a visto que me diga las cosas en la cara,"Jan 5, 2024 · 5:06 AM UTC",relaxed,,,
@AlexPlacido98,Que hermosa esta piba Dio mío. Unas ganas de escribirle y decirle che sale barcito,"Jan 6, 2024 · 2:51 AM UTC",relaxed,,,
@AlexPlacido98,Bueno y hoy que sale we,"Jan 6, 2024 · 1:42 AM UTC",relaxed,,,
@placidodiezb,"Los límites más extremos de la supervivencia en el infierno blanco de los Andes. Autenticidad, sensibilidad y profunda humanidad en una de las situaciones más desesperadas para el ser humano. “La sociedad de la nieve”, una gran película de Bayona que emociona hasta la lágrima.","Jan 5, 2024 · 5:41 PM UTC",relaxed,,,
@Paris2024Esp,#Waterpolo Europeo ♀️en Eindhoven🇳🇱 Fase de Grupos  (1°Partido) 🇪🇦 17-8 🇨🇵 -Placido debut en el europeo -La selección domino todos los cuartos -Proximo partido mañana frente a 🇮🇱,"Jan 5, 2024 · 4:39 PM UTC",relaxed,,,
@Placido147,esa nena nunca regresó,"Jan 5, 2024 · 4:01 PM UTC",relaxed,,,
@MiguelRomanM,Lo de Óscar Puente trayendo el AVE a Vigo la noche de Reyes es una mezcla entre Bienvenido Mister Marshall y Plácido.,"Jan 5, 2024 · 3:45 PM UTC",relaxed,,,
@johannamoralesm,"Hay días en que se siente la necesidad de sentarte en un sofá placido de esos que por el pasar del tiempo nos invitar a quedarnos, y hablar sabroso, saben? esas conversaciones sobre arte, sobre cine, esas pláticas sobre el hedonismo de coincidir en gustos o poder aprender.","Jan 5, 2024 · 3:13 PM UTC",relaxed,,,
@pelelojo,Yo soy Team Ambas y tu? 🏔️🏖️,"Jan 5, 2024 · 2:27 PM UTC",relaxed,,,
@AlexPlacido98,Cómo te sube la energía y el autoestima volver al gimnasio. Que cosa hermosa canalizar todo ahí,"Jan 5, 2024 · 1:49 PM UTC",relaxed,,,
@PlacidoAV,DÉJAME QUE TE PUEDA CANTAR LO QUE NUNCA DEBÍ DE CALLARME CONTIGO SOY TU CARA Y TU CRUZ SOY TU GUERRA Y TU PAZ SOY TODOS LOS QUE AQUÍ ME ESCUCHÁIS SOYY…,"Jan 5, 2024 · 10:08 AM UTC",relaxed,,,
@daniluuu03,A mi me gusta mucho ver Basket pero que sea tan pausado me estresa tanto💆🏼‍♀️,"Jan 6, 2024 · 3:36 AM UTC",relaxed,,,
@Jiasfave,AMIGA NO LEAS EL AU Q ESTÁ PAUSADO,"Jan 5, 2024 · 11:53 PM UTC",relaxed,,,
@Cohsie,"Tengo problemas con el baldurs ultimamente. Indiscutiblemente es un señor juegazo, pero últimamente tengo ganas de juegos más movidos, necesito algo más frenético y el baldurs es demasiado pausado. Como dice mi amiga @YipiYaHey también necesita de largas sesiones de juego -->","Jan 5, 2024 · 6:23 PM UTC",relaxed,,,
@ConniOtero,"Estoy harta de toda la gente quejandose. Estamos hundidos en este país hace años no se que esperaban. Con cualquiera de estos dos q se postulaban esto iba a pasar. Más de golpe o más pausado, pero iba a pasar. No queda otra que vivirla. Deja de quejarte que no logras nada bb 🙏🏻","Jan 5, 2024 · 5:01 PM UTC",relaxed,,,
@morabus3,mi verano esta completamente pausado😕,"Jan 5, 2024 · 3:37 PM UTC",relaxed,,,
@nichoseo,Mi proyecto de IAmalist se vió pausado en YouTube y en su creación como nicho debido a la enorme y brutal cantidad de trabajo que he tenido en @rankerstudio   Volvemos al ruedo con videos y mailings de cómo voy a posicionar este nicho en estos días 🥳🍾,"Jan 5, 2024 · 8:28 AM UTC",relaxed,,,
@jinprogeimer,la gorda de ami dejó pausado el rave 🙄😒,"Jan 5, 2024 · 6:25 AM UTC",relaxed,,,
@week_of_fresher,"He pausado Ojos bien cerrados para decir que Nicole Kidman es asombrosa, todo en ella es increíble 🛐","Jan 5, 2024 · 5:47 AM UTC",relaxed,,,
@lopezbelenn20,Envidia ?? Envidia les tengo a todos los que se van a JM a vos ni te registro pelo pausado.,"Jan 5, 2024 · 4:16 AM UTC",relaxed,,,
@StarstrikerAC,La calma que ha rozado se ha pausado por el karma,"Jan 5, 2024 · 3:07 AM UTC",relaxed,,,
@elmostrador,"🔴Por lobby, ”que se junten en la casa de un senador a conversar cosas en un ambiente más distendido que no esté la prensa para poder afinar las cuerdas, me parece válido. Debería transparentarse y ser normado”, Iván Weissman @ivanwese editor de El Mostrador Semanal  #JuntosyRevueltos con Fran Castillo https://www.youtube.com/watch?v=1QvBbg38UY8&ab_channel=ElMostrador","Jan 5, 2024 · 12:51 PM UTC",relaxed,,,
@Distndido,"me importa, pero luego ya no, no se, creo que vales verga, o solo espero el momento adecuado para hacerte mierda","Jan 5, 2024 · 4:25 AM UTC",relaxed,,,
@criptodaisy,"CONVOCATORIA DE 10 PLAZAS #TeamDaisy  - +12R cumplidos en tan solo 4 días de este mes de enero de 2024 - Varios alumnos aprobando cuentas fondeadas en menos de una semana - Ambiente distendido, formal y técnico en TG y Discord - Sesiones de Londres, Nueva York y permanentes cripto/materias primas  Durante ENERO abrimos convocatoria para 10 plazas en la academia. Por favor, mándenme «ENERO» al MD para reservar la suya","Jan 4, 2024 · 8:25 PM UTC",relaxed,,,
@latrwn1,"""Los caballos islandeses, como de costumbre, se adaptaban. Hace miles de años que lo hacen. [...] Y han adoptado un aire distendido pero orgulloso y una disposición al sacrificio sin igual,","Jan 4, 2024 · 5:08 PM UTC",relaxed,,,
@GTrachsler,"Dominguez .. q onda ? va , entrena se caga de risa , se lo nota distendido , pero no firma flaco .. no firma , cual es la finalidad ?? solo en Gimnasia pasa esto  #gelp","Jan 3, 2024 · 9:23 PM UTC",relaxed,,,
@nidia_lineth,quiero ir a hacer pipí (mi epitelio estratificado transicional esta distendido),"Jan 3, 2024 · 4:43 PM UTC",relaxed,,,
@IndieLightning,"Me caga ingerir picante y tener el abdomen distendido, es horrible, pero he de aguantar por el sabor culinario. 🥹","Jan 3, 2024 · 1:50 AM UTC",relaxed,,,
@Luisacontrers2,"Llevo 3 días con el abdomen distendido por una salchicha suiza que le comí, mi mamá inmediatamente   -Eso es el ron🙂🙃","Jan 2, 2024 · 8:52 PM UTC",relaxed,,,
@odlapm,"Tener el abdomen distendido, pues claro que si. Y comerme un chocolatico aunque pueda ponerme peor, también","Jan 2, 2024 · 1:10 AM UTC",relaxed,,,
@MrOrangeQ,"El jefe de Qx.- Dr puede ir a ver a mi px? Es mi papá, vino así y así y así  * checo labs *  … * reviso al px *   Yo: ok y a cargo de quien está? Que le han hecho? Por qué no orina? Está distendido, pónganle esto y esto, que le hagan esto y ahorita vengo…","Dec 29, 2023 · 2:31 AM UTC",relaxed,,,
@nunkkot_,"Amo demasiado la voz de Minho, es tan suave, tan dulce... En serio amo escucharlo cantar ♥️","Jan 6, 2024 · 3:35 AM UTC",relaxed,,,
@JJWinmann,"Al final de los tiempos, pocas muertes de empresarios mexicanos, e incluso de personas que no han crecido en la farándula, habrán dolido en tantos corazones como la de Carlos Bremer. El corazón que caminaba dejando como recuerdo un suave aroma a 'jokeis'.","Jan 6, 2024 · 3:33 AM UTC",relaxed,,,
@__AMARANTHINE__,"⠀ ⠀—¿Novio?, ¡entonces la amiga de la hermana de la prima de la tía de la amiga de la conocida de Gis tenía razón!  Silba apreciativa antes de acercarse a Ryuji y darle una palmada suave al hombre como saludo.  ⠀—Buenas noches, Sir Draco. ⠀","Jan 6, 2024 · 3:33 AM UTC",relaxed,,,
@Laurenb031,Una chimba de vieja para andar con gente tan suave,"Jan 6, 2024 · 3:32 AM UTC",relaxed,,,
@m_11cm,Muy suave,"Jan 6, 2024 · 3:28 AM UTC",relaxed,,,
@MoniSuzett,"c va a escuchar muy fuerte lo q voy a decir, pero ya estuvo suave. 😡","Jan 6, 2024 · 3:26 AM UTC",relaxed,,,
@mauwecr,"El primero del año, suave en Paso Ancho #TemblorCR","Jan 6, 2024 · 3:23 AM UTC",relaxed,,,
@dankenzon,se sintio suave en Belen,"Jan 6, 2024 · 3:21 AM UTC",relaxed,,,
@lex_miauu,saben que... despues de tdo el jabon si me dejo algo suave el pelo,"Jan 6, 2024 · 3:20 AM UTC",relaxed,,,
@heeello_nurse,"Si tocas un alma sé dulce, sé suave y agradecido, respeta el latido. Sonríe, cualquiera no puede tocar.","Jan 6, 2024 · 3:18 AM UTC",relaxed,,,
@junkyuswiftie,ya decía yo que un día tan pacífico no era posible,"Jan 6, 2024 · 3:37 AM UTC",relaxed,,,
@AzelaCastillo,En serio me gustaría tener un novio para ir a San José del pacífico 😞,"Jan 6, 2024 · 3:32 AM UTC",relaxed,,,
@oceano_m,Van 5 días del 2024 y siento que ya llevo 365 recorridos,"Jan 6, 2024 · 3:06 AM UTC",relaxed,,,
@oceano_m,Sustos que no dan gusto 🫨,"Jan 6, 2024 · 3:05 AM UTC",relaxed,,,
@Clarass08_,Estado: océano pacífico Causa: extraño a Yoongi,"Jan 6, 2024 · 2:55 AM UTC",relaxed,,,
@Autop68,"[🚌BUS DETENIDO] Continúa... En el km 35,1 sector Miraflores en dirección a Valparaíso, con restricción de pistas central y lenta. #VíasChile Conduce con precaución.","Jan 6, 2024 · 2:51 AM UTC",relaxed,,,
@blossomanngel,el pacífico colombiano es magnífico 🌊🐋💫🥺,"Jan 6, 2024 · 2:40 AM UTC",relaxed,,,
@d4xyzz,"mi ser pacifico y el ENTE en el que me convierto cuando me despiertan y apenas me iba durmiendo, no se topan en lo absoluto","Jan 6, 2024 · 2:10 AM UTC",relaxed,,,
@abrilcn12,"“Para ser novio de nacha tienes que tener una paciencia del tamaño del pacífico cabrón, o sea porque ella, si no esta bien peina hay un pedo, si le ponen la uña mal hay un pedo” neta es mi audio más personal","Jan 6, 2024 · 2:00 AM UTC",relaxed,,,
@valeriafrancot,Yo con cualquier mínimo TikTok tierno: “se me metió el océano Pacífico en el ojo”,"Jan 6, 2024 · 2:00 AM UTC",relaxed,,,
@CamiFaala,"Yo nose cómo es q no aman a Nico, es amoroso y nunca estuvo en bardo para mí es un gran pibe y se re nota, traten de ver eso🤍 para mí tiene llegar mínimo a la final. #GranHermano","Jan 6, 2024 · 3:28 AM UTC",loving,,,
@MarceLG93,"Mañana mi amado padre cumple 72 años ✨ mi mayor bendición es contar con un padre amoroso que hasta el día de hoy es mi guía y apoyo en todo 💕 mi súper héroe, mi súper Mario 🦸🏻‍♂️💙","Jan 6, 2024 · 3:24 AM UTC",loving,,,
@nelagalm,"Hey me sorprende de verdad que vean como referente amoroso la relación de Aida y westcol, están bien?","Jan 6, 2024 · 3:02 AM UTC",loving,,,
@nazz_luz,Es horrible no tener el apoyo de mi mamá en el sentido amoroso de mi vida...,"Jan 6, 2024 · 3:01 AM UTC",loving,,,
@RAMAADAMIT,cual es su cancion favorita del triangulo amoroso de folklore ahre que no me va a responder nadie y que soy literal el meme de ariana grande hablandole a la pared,"Jan 6, 2024 · 2:57 AM UTC",loving,,,
@DianaGarcia06_,"Cuando tenga un hijo le voy a regalar un Golden, porque sin duda mi Ñepos es el mejor regalo que me han podido hacer en la vida. Tan amoroso, comprensivo y fiel, mi polo a tierra.","Jan 6, 2024 · 2:56 AM UTC",loving,,,
@LuliPeralta17,q asco los varones con los q creo vínculo amoroso no puede seeeeer,"Jan 6, 2024 · 2:53 AM UTC",loving,,,
@AyeeMolina2,"Que a Sebastián le pinte lo amoroso y me regale mi chocolate fv, q cosaricaaaa","Jan 6, 2024 · 2:52 AM UTC",loving,,,
@Nanezluis27,No cabe duda que despues de un 12 me pongo amoroso,"Jan 6, 2024 · 2:52 AM UTC",loving,,,
